"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6331,5846864,0.11,6331
2020-12-28,Nationalt,2010,5846864,0.14,8341
2020-12-29,Nationalt,8757,5846864,0.29,17098
2020-12-30,Nationalt,11211,5846864,0.48,28309
2020-12-31,Nationalt,6015,5846864,0.59,34324
2021-01-01,Nationalt,2282,5846864,0.63,36606
2021-01-02,Nationalt,8642,5846864,0.77,45248
2021-01-03,Nationalt,5811,5846864,0.87,51059
2021-01-04,Nationalt,2393,5846864,0.91,53452
2021-01-05,Nationalt,13222,5846864,1.14,66674
2021-01-06,Nationalt,19296,5846864,1.47,85970
2021-01-07,Nationalt,17113,5846864,1.76,103083
2021-01-08,Nationalt,8272,5846864,1.90,111355
2021-01-09,Nationalt,1885,5846864,1.94,113240
2021-01-10,Nationalt,814,5846864,1.95,114054
2021-01-11,Nationalt,656,5846864,1.96,114710
2021-01-12,Nationalt,464,5846864,1.97,115174
2021-01-13,Nationalt,12607,5846864,2.19,127781
2021-01-14,Nationalt,17687,5846864,2.49,145468
2021-01-15,Nationalt,15005,5846864,2.74,160473
2021-01-16,Nationalt,4541,5846864,2.82,165014
2021-01-17,Nationalt,2462,5846864,2.86,167476
2021-01-18,Nationalt,3806,5846864,2.93,171282
2021-01-19,Nationalt,2445,5846864,2.97,173727
2021-01-20,Nationalt,1479,5846864,3.00,175206
2021-01-21,Nationalt,1501,5846864,3.02,176707
2021-01-22,Nationalt,656,5846864,3.03,177363
2021-01-23,Nationalt,733,5846864,3.05,178096
2021-01-24,Nationalt,595,5846864,3.06,178691
2021-01-25,Nationalt,275,5846864,3.06,178966
2021-01-26,Nationalt,210,5846864,3.06,179176
2021-01-27,Nationalt,200,5846864,3.07,179376
2021-01-28,Nationalt,218,5846864,3.07,179594
2021-01-29,Nationalt,1089,5846864,3.09,180683
2021-01-30,Nationalt,1185,5846864,3.11,181868
2021-01-31,Nationalt,1194,5846864,3.13,183062
2021-02-01,Nationalt,748,5846864,3.14,183810
2021-02-02,Nationalt,2008,5846864,3.18,185818
2021-02-03,Nationalt,1515,5846864,3.20,187333
2021-02-04,Nationalt,1412,5846864,3.23,188745
2021-02-05,Nationalt,1568,5846864,3.25,190313
2021-02-06,Nationalt,1006,5846864,3.27,191319
2021-02-07,Nationalt,1881,5846864,3.30,193200
2021-02-08,Nationalt,2522,5846864,3.35,195722
2021-02-09,Nationalt,3527,5846864,3.41,199249
2021-02-10,Nationalt,3272,5846864,3.46,202521
2021-02-11,Nationalt,5679,5846864,3.56,208200
2021-02-12,Nationalt,12059,5846864,3.77,220259
2021-02-13,Nationalt,6541,5846864,3.88,226800
2021-02-14,Nationalt,6208,5846864,3.99,233008
2021-02-15,Nationalt,13792,5846864,4.22,246800
2021-02-16,Nationalt,13210,5846864,4.45,260010
2021-02-17,Nationalt,10434,5846864,4.63,270444
2021-02-18,Nationalt,11456,5846864,4.82,281900
2021-02-19,Nationalt,13859,5846864,5.06,295759
2021-02-20,Nationalt,10465,5846864,5.24,306224
2021-02-21,Nationalt,10765,5846864,5.42,316989
2021-02-22,Nationalt,13482,5846864,5.65,330471
2021-02-23,Nationalt,14374,5846864,5.90,344845
2021-02-24,Nationalt,13677,5846864,6.13,358522
2021-02-25,Nationalt,14508,5846864,6.38,373030
2021-02-26,Nationalt,35975,5846864,7.00,409005
2021-02-27,Nationalt,6648,5846864,7.11,415653
2021-02-28,Nationalt,10974,5846864,7.30,426627
2021-03-01,Nationalt,19725,5846864,7.63,446352
2021-03-02,Nationalt,16702,5846864,7.92,463054
2021-03-03,Nationalt,12969,5846864,8.14,476023
2021-03-04,Nationalt,17417,5846864,8.44,493440
2021-03-05,Nationalt,16598,5846864,8.72,510038
2021-03-06,Nationalt,14623,5846864,8.97,524661
2021-03-07,Nationalt,12035,5846864,9.18,536696
2021-03-08,Nationalt,9595,5846864,9.34,546291
2021-03-09,Nationalt,10900,5846864,9.53,557191
2021-03-10,Nationalt,12066,5846864,9.74,569257
2021-03-11,Nationalt,4571,5846864,9.81,573828
2021-03-12,Nationalt,3355,5846864,9.87,577183
2021-03-13,Nationalt,4533,5846864,9.95,581716
2021-03-14,Nationalt,1232,5846864,9.97,582948
2021-03-15,Nationalt,2822,5846864,10.0,585770
2021-03-16,Nationalt,6812,5846864,10.1,592582
2021-03-17,Nationalt,10763,5846864,10.3,603345
2021-03-18,Nationalt,14686,5846864,10.6,618031
2021-03-19,Nationalt,7841,5846864,10.7,625872
2021-03-20,Nationalt,2951,5846864,10.8,628823
2021-03-21,Nationalt,4980,5846864,10.8,633803
