"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6425,5842739,0.11,6425
2020-12-28,Nationalt,1992,5842739,0.14,8417
2020-12-29,Nationalt,8881,5842739,0.30,17298
2020-12-30,Nationalt,11386,5842739,0.49,28684
2020-12-31,Nationalt,6113,5842739,0.60,34797
2021-01-01,Nationalt,2314,5842739,0.64,37111
2021-01-02,Nationalt,8798,5842739,0.79,45909
2021-01-03,Nationalt,5947,5842739,0.89,51856
2021-01-04,Nationalt,2395,5842739,0.93,54251
2021-01-05,Nationalt,13417,5842739,1.16,67668
2021-01-06,Nationalt,19613,5842739,1.49,87281
2021-01-07,Nationalt,17366,5842739,1.79,104647
2021-01-08,Nationalt,8418,5842739,1.94,113065
2021-01-09,Nationalt,1899,5842739,1.97,114964
2021-01-10,Nationalt,813,5842739,1.98,115777
2021-01-11,Nationalt,657,5842739,1.99,116434
2021-01-12,Nationalt,463,5842739,2.00,116897
2021-01-13,Nationalt,12698,5842739,2.22,129595
2021-01-14,Nationalt,17859,5842739,2.52,147454
2021-01-15,Nationalt,15153,5842739,2.78,162607
2021-01-16,Nationalt,4598,5842739,2.86,167205
2021-01-17,Nationalt,2519,5842739,2.90,169724
2021-01-18,Nationalt,3865,5842739,2.97,173589
2021-01-19,Nationalt,2471,5842739,3.01,176060
2021-01-20,Nationalt,1504,5842739,3.04,177564
2021-01-21,Nationalt,1518,5842739,3.07,179082
2021-01-22,Nationalt,666,5842739,3.08,179748
2021-01-23,Nationalt,780,5842739,3.09,180528
2021-01-24,Nationalt,616,5842739,3.10,181144
2021-01-25,Nationalt,263,5842739,3.10,181407
2021-01-26,Nationalt,213,5842739,3.11,181620
2021-01-27,Nationalt,207,5842739,3.11,181827
2021-01-28,Nationalt,237,5842739,3.12,182064
2021-01-29,Nationalt,1133,5842739,3.14,183197
2021-01-30,Nationalt,1224,5842739,3.16,184421
2021-01-31,Nationalt,1245,5842739,3.18,185666
2021-02-01,Nationalt,751,5842739,3.19,186417
2021-02-02,Nationalt,2039,5842739,3.23,188456
2021-02-03,Nationalt,1541,5842739,3.25,189997
2021-02-04,Nationalt,1438,5842739,3.28,191435
2021-02-05,Nationalt,1586,5842739,3.30,193021
2021-02-06,Nationalt,1038,5842739,3.32,194059
2021-02-07,Nationalt,1912,5842739,3.35,195971
2021-02-08,Nationalt,2552,5842739,3.40,198523
2021-02-09,Nationalt,3556,5842739,3.46,202079
2021-02-10,Nationalt,3282,5842739,3.51,205361
2021-02-11,Nationalt,5665,5842739,3.61,211026
2021-02-12,Nationalt,12046,5842739,3.82,223072
2021-02-13,Nationalt,6552,5842739,3.93,229624
2021-02-14,Nationalt,6239,5842739,4.04,235863
2021-02-15,Nationalt,13873,5842739,4.27,249736
2021-02-16,Nationalt,13233,5842739,4.50,262969
2021-02-17,Nationalt,10497,5842739,4.68,273466
2021-02-18,Nationalt,11482,5842739,4.88,284948
2021-02-19,Nationalt,13931,5842739,5.12,298879
2021-02-20,Nationalt,10537,5842739,5.30,309416
2021-02-21,Nationalt,10822,5842739,5.48,320238
2021-02-22,Nationalt,13543,5842739,5.71,333781
2021-02-23,Nationalt,14426,5842739,5.96,348207
2021-02-24,Nationalt,13706,5842739,6.19,361913
2021-02-25,Nationalt,14475,5842739,6.44,376388
2021-02-26,Nationalt,35990,5842739,7.06,412378
2021-02-27,Nationalt,6664,5842739,7.17,419042
2021-02-28,Nationalt,10972,5842739,7.36,430014
2021-03-01,Nationalt,19736,5842739,7.70,449750
2021-03-02,Nationalt,16671,5842739,7.98,466421
2021-03-03,Nationalt,12997,5842739,8.21,479418
2021-03-04,Nationalt,17423,5842739,8.50,496841
2021-03-05,Nationalt,16641,5842739,8.79,513482
2021-03-06,Nationalt,14628,5842739,9.04,528110
2021-03-07,Nationalt,12067,5842739,9.25,540177
2021-03-08,Nationalt,9593,5842739,9.41,549770
2021-03-09,Nationalt,10935,5842739,9.60,560705
2021-03-10,Nationalt,12082,5842739,9.80,572787
2021-03-11,Nationalt,4622,5842739,9.88,577409
2021-03-12,Nationalt,3386,5842739,9.94,580795
2021-03-13,Nationalt,4538,5842739,10.0,585333
2021-03-14,Nationalt,1237,5842739,10.0,586570
2021-03-15,Nationalt,2849,5842739,10.1,589419
2021-03-16,Nationalt,6798,5842739,10.2,596217
2021-03-17,Nationalt,10709,5842739,10.4,606926
2021-03-18,Nationalt,14559,5842739,10.6,621485
2021-03-19,Nationalt,7530,5842739,10.8,629015
2021-03-20,Nationalt,2924,5842739,10.8,631939
2021-03-21,Nationalt,4725,5842739,10.9,636664
